title,author,year,doi,url,Inclusion/Exclusion criteria
Three-Step Approach to QoS Maintenance in Cloud Computing Using a Third-Party Auditor,Syed Rizvi and Hannah Roddy and Joseph Gualdoni and Ilva Myzyri,2017,https://doi.org/10.1016/j.procs.2017.09.014,https://www.sciencedirect.com/science/article/pii/S1877050917318082,EC1
Topical Drifts in Intelligent Computing,Prof. Jyotsna Kumar MandalDr. Pao-Ann HsiungDr. Rudra Sankar Dhar,2022,10.1007/978-981-19-0745-6,http://link.springer.com/book/10.1007/978-981-19-0745-6,EC1
Toward Sustainable Smart Mobility Information Infrastructure Platform: Project Overview,Akira FukudaKenji HisazumiTsunenori MineShigemi IshidaTakahiro AndoShota IshibashiShigeaki TagashiraKunihiko KanekoYutaka ArakawaWeiqiang KongGuoqiang Li,2018,10.1007/978-3-319-70636-8_3,http://link.springer.com/chapter/10.1007/978-3-319-70636-8_3,EC1
Toward higher-level abstractions based on state machine for cloud resources elasticity,Hayet Brabra and Achraf Mtibaa and Walid Gaaloul and Boualem Benatallah,2020,https://doi.org/10.1016/j.is.2019.101450,https://www.sciencedirect.com/science/article/pii/S0306437919305022,EC1
Towards Continuous Consistency Checking of DevOps Artefacts,"Colantoni, Alessandro and Horváth, Benedek and Horváth, Ákos and Berardinelli, Luca and Wimmer, Manuel",2021,10.1109/MODELS-C53483.2021.00069,,EC1
Towards Continuous Development for Quantum Programming in Decentralized IoT environments,Michail Alexandros Kourtis and Nikolay Tcholtchev and Ilie-Daniel Gheorghe-Pop and Colin Kai-Uwe Becker and Georgios Xylouris and Evangelos Markakis and Matic Petric and Raphael Seidel and Sebastian Bock,2024,https://doi.org/10.1016/j.procs.2024.05.190,https://www.sciencedirect.com/science/article/pii/S1877050924012286,EC1
Towards DevOps for Privacy-by-Design in Data-Intensive Applications: A Research Roadmap,"Guerriero, Michele and Tamburri, Damian A. and Ridene, Youssef and Marconi, Francesco and Bersani, Marcello M. and Artac, Matej",2017,10.1145/3053600.3053631,https://doi.org/10.1145/3053600.3053631,EC1
Towards Exploring the Limitations of Test Selection Techniques on Graph Neural Networks: An Empirical Study,Xueqi DangYinghua LiWei MaYuejun GuoQiang HuMike PapadakisMaxime CordyYves Le Traon,2024,10.1007/s10664-024-10515-y,http://link.springer.com/article/10.1007/s10664-024-10515-y,EC1
Towards Integrating Data-Driven Requirements Engineering into the Software Development Process: A Vision Paper,Xavier FranchNorbert SeyffMarc OriolSamuel FrickerIris GroherMichael VierhauserManuel Wimmer,2020,10.1007/978-3-030-44429-7_10,http://link.springer.com/chapter/10.1007/978-3-030-44429-7_10,EC1
PIACERE Integrated Development Environment,"Villanueva, Eliseo and Torres, Ismael and Osaba, Eneko and Canzoneri, Sergio and Franchini, Andrea and Blasi, Lorenzo",2023,10.1145/3624486.3624507,https://doi.org/10.1145/3624486.3624507,IC1
A Multi-Platform Specification Language and Dataset for the Analysis of DevOps Pipelines,"Bedekar, Manas Manoj and Mussbacher, Gunter",2024,10.1145/3652620.3686247,https://doi.org/10.1145/3652620.3686247,IC1
An MBSE approach for Virtual Verification &amp; Validation of Systems with Digital Twins,"Honcak, Rene and Wooley, Ana",2024,10.1145/3652620.3688252,https://doi.org/10.1145/3652620.3688252,IC1
An architecture for model-based and intelligent automation in DevOps,Romina Eramo and Bilal Said and Marc Oriol and Hugo Bruneliere and Sergio Morales,2024,https://doi.org/10.1016/j.jss.2024.112180,https://www.sciencedirect.com/science/article/pii/S0164121224002255,IC1
Towards Modelling Acceptance Tests as a Support for Software Measurement,"Lapointe-Boisvert, Alexandra and Mosser, Sébastien and Trudel, Sylvie",2021,10.1109/MODELS-C53483.2021.00129,,EC1
Towards Processing YAML Documents with Model Management Languages,"Predoaia, Ionut and Kolovos, Dimitris and Garcia-Dominguez, Antonio and Lenk, Matthias and Ebel, Wolfram and Burkl, Jan",2024,10.1145/3652620.3688219,https://doi.org/10.1145/3652620.3688219,EC1
Towards Quantum-algorithms-as-a-service,"De Stefano, Manuel and Di Nucci, Dario and Palomba, Fabio and Taibi, Davide and De Lucia, Andrea",2022,10.1145/3549036.3562056,https://doi.org/10.1145/3549036.3562056,EC1
Towards Re-Engineering Digital Twins: Preliminary Experiments on Three Use Cases,"Beaumont, Gwendal and Beugnard, Antoine and Mart\'{\i}nez, Salvador and Urtado, Christelle and Vauttier, Sylvain",2024,10.1145/3652620.3688259,https://doi.org/10.1145/3652620.3688259,EC1
Towards Software Compliance Specification and Enforcement Using TOSCA,Mohammed MubarkootJörn Altmann,2021,10.1007/978-3-030-92916-9_14,http://link.springer.com/chapter/10.1007/978-3-030-92916-9_14,EC1
Towards Specification Completion for Systems with Emergent Behavior based on DevOps,"Ailane, Mohamed Toufik and Aniculaesei, Adina and Knieke, Christoph and Rausch, Andreas and Sholichin, Fauzi",2022,10.1109/CSCI58124.2022.00330,,EC1
Towards Twin-Driven Engineering: Overview of the State-of-The-Art and Research Directions,Massimo TisiHugo BruneliereJuan de LaraDavide Di RuscioDimitris Kolovos,2021,10.1007/978-3-030-85874-2_37,http://link.springer.com/chapter/10.1007/978-3-030-85874-2_37,EC1
Towards User Profile Meta-Ontology,Ankica BarišićMarco Winckler,2024,10.1007/978-3-031-61688-4_6,http://link.springer.com/chapter/10.1007/978-3-031-61688-4_6,EC1
Towards a DevOps Approach in Cyber Physical Production Systems Using Digital Twins,Miriam Ugarte QuerejetaLeire EtxeberriaGoiuria Sagardui,2020,10.1007/978-3-030-55583-2_15,http://link.springer.com/chapter/10.1007/978-3-030-55583-2_15,EC1
Towards a European Network of Enabling Technologies for Drones,"Nouacer, R\'{e}da and Hussein, Mahmoud and Detterer, Paul and Villar, Eugenio and Herrera, Fernando and Tieri, Carlo and Grolleau, Emmanuel",2023,10.1145/3579170.3579264,https://doi.org/10.1145/3579170.3579264,EC1
An iterative approach for model-based requirements engineering in large collaborative projects: A detailed experience report,Andrey Sadovykh and Bilal Said and Dragos Truscan and Hugo Bruneliere,2024,https://doi.org/10.1016/j.scico.2023.103047,https://www.sciencedirect.com/science/article/pii/S0167642323001296,IC2
Towards a New Metamodel of Microservices and Devops Based Internet of Things Ecosystem,Badr El KhalylyAbdessamad BelangourAllae ErraissiMouad Banane,2022,10.1007/978-3-030-90639-9_85,http://link.springer.com/chapter/10.1007/978-3-030-90639-9_85,EC1
Towards a Taxonomy of Microservices Architectures,Martin Garriga,2018,10.1007/978-3-319-74781-1_15,http://link.springer.com/chapter/10.1007/978-3-319-74781-1_15,EC1
Towards a UML profile for data intensive applications,"G\'{o}mez, Abel and Merseguer, Jos\'{e} and Di Nitto, Elisabetta and Tamburri, Damian A.",2016,10.1145/2945408.2945412,https://doi.org/10.1145/2945408.2945412,EC1
Towards a health software supporting platform for wearable devices,Maxmilian Otta,2022,https://doi.org/10.1016/j.procs.2022.10.126,https://www.sciencedirect.com/science/article/pii/S1877050922015836,EC1
Towards a method to quantitatively measure toolchain interoperability in the engineering lifecycle: A case study of digital hardware design,Jose María Alvarez-Rodríguez and Roy Mendieta and Eduardo Cibrián and Juan Llorens,2023,https://doi.org/10.1016/j.csi.2023.103744,https://www.sciencedirect.com/science/article/pii/S0920548923000259,EC1
Towards a model-integrated runtime monitoring infrastructure for cyber-physical systems,"Vierhauser, Michael and Marah, Hussein and Garmendia, Antonio and Cleland-Huang, Jane and Wimmer, Manuel",2021,10.1109/ICSE-NIER52604.2021.00028,https://doi.org/10.1109/ICSE-NIER52604.2021.00028,EC1
Towards a security-enhanced PaaS platform for multi-cloud applications,Kyriakos Kritikos and Tom Kirkham and Bartosz Kryza and Philippe Massonet,2017,https://doi.org/10.1016/j.future.2016.10.008,https://www.sciencedirect.com/science/article/pii/S0167739X16303880,EC1
Towards an Architecture for Reliable Capacity Provisioning for Distributed Clouds,Jörg DomaschkaFrank GriesingerMark LeznikPer-Olov ÖstbergKeith A. EllisPaolo CasariFrank FowleyTheo Lynn,2020,10.1007/978-3-030-39863-7_1,http://link.springer.com/chapter/10.1007/978-3-030-39863-7_1,EC1
Towards an Evolvability Assurance Method for Service-Based Systems,Justus BognerAlfred ZimmermannStefan Wagner,2020,10.1007/978-3-030-63161-1_10,http://link.springer.com/chapter/10.1007/978-3-030-63161-1_10,EC1
Towards an In-Context LLM-Based Approach for Automating the Definition of Model Views,"Pontes Miranda, James William and Bruneliere, Hugo and Tisi, Massimo and Suny\'{e}, Gerson",2024,10.1145/3687997.3695650,https://doi.org/10.1145/3687997.3695650,EC1
"Towards an Optimized, Cloud-Agnostic Deployment of Hybrid Applications",Kyriakos KritikosPaweł Skrzypek,2019,10.1007/978-3-030-20485-3_34,http://link.springer.com/chapter/10.1007/978-3-030-20485-3_34,EC1
Towards an Understanding of iIoT Ecosystem Evolution - MindSphere Case Study,Dimitri PetrikGeorg Herzwurm,2019,10.1007/978-3-030-33742-1_5,http://link.springer.com/chapter/10.1007/978-3-030-33742-1_5,EC1
Towards an Architecture-Centric Methodology for Migrating to Microservices,Jonas FritzschJustus BognerMarkus HaugStefan WagnerAlfred Zimmermann,2024,10.1007/978-3-031-48550-3_5,http://link.springer.com/chapter/10.1007/978-3-031-48550-3_5,EC1
Towards a Foundation of Web3,Ahto BuldasDirk DraheimMike GaultMärt Saarepera,2022,10.1007/978-981-19-8069-5_1,http://link.springer.com/chapter/10.1007/978-981-19-8069-5_1,EC1
DOML: A new modeling approach to Infrastructure-as-Code,Michele Chiari and Bin Xiang and Sergio Canzoneri and Galia Novakova Nedeltcheva and Elisabetta {Di Nitto} and Lorenzo Blasi and Debora Benedetto and Laurentiu Niculut and Igor Škof,2024,https://doi.org/10.1016/j.is.2024.102422,https://www.sciencedirect.com/science/article/pii/S0306437924000802,IC1
Towards continuous delivery for domain experts: using MDE to integrate non-programmers into a software delivery pipeline,"Nehls, Holger and Ratiu, Daniel",2021,10.1109/MODELS-C.2019.00091,https://doi.org/10.1109/MODELS-C.2019.00091,EC1
Towards continuous modelling to enable DevOps: a preliminary study with practitioners,"Bergelin, Johan and Cicchetti, Antonio",2022,10.1145/3550356.3561582,https://doi.org/10.1145/3550356.3561582,EC1
Towards engineering higher quality intelligent environments: a multi case study approach,Adityarajsingh SantokheeJuan Carlos AugustoLindsey Brodie,2024,10.1007/s11219-024-09678-0,http://link.springer.com/article/10.1007/s11219-024-09678-0,EC1
"Towards flexible, rigorous refinement in metamodeling","Mezei, Gergely and Theisz, Zolt\'{a}n and B\'{a}csi, S\'{a}ndor and Somogyi, Ferenc A. and Palatinszky, D\'{a}niel",2021,10.1109/MODELS-C.2019.00073,https://doi.org/10.1109/MODELS-C.2019.00073,EC1
Towards model-based continuous deployment of secure IoT systems,"Ferry, Nicolas and Nguyen, Phu H.",2021,10.1109/MODELS-C.2019.00093,https://doi.org/10.1109/MODELS-C.2019.00093,EC7
Towards practical artificial intelligence in Earth sciences,Ziheng SunTalya ten BrinkWendy CarandeGerbrand KorenNicoleta CristeaCorin JorgensonBhargavi JangaGokul Prathin AsamaniSanjana AchanMike MahoneyQian HuangArmin MehrabianThilanka MunasingheZhong LiuAaron MargolisPeter Webley,2024,10.1007/s10596-024-10317-7,http://link.springer.com/article/10.1007/s10596-024-10317-7,EC1
Towards self-adaptable languages,"Jouneaux, Gwendal and Barais, Olivier and Combemale, Benoit and Mussbacher, Gunter",2021,10.1145/3486607.3486753,https://doi.org/10.1145/3486607.3486753,EC1
Towards the Realization of Multi-dimensional Elasticity for Distributed Cloud Systems,Hong-Linh Truong and Schahram Dustdar and Frank Leymann,2016,https://doi.org/10.1016/j.procs.2016.08.276,https://www.sciencedirect.com/science/article/pii/S1877050916320920,EC1
Towards transparent combination of model management execution strategies for low-code development platforms,"Philippe, Jolan and Coullon, H\'{e}l\'{e}ne and Tisi, Massimo and Suny\'{e}, Gerson",2020,10.1145/3417990.3420206,https://doi.org/10.1145/3417990.3420206,EC1
Traceable Multi-view Model Integration: A Transformation Pipeline for Agile Production Systems Engineering,Felix RinkerLaura WaltersdorferKristof MeixnerDietmar WinklerArndt LüderStefan Biffl,2023,10.1007/s42979-022-01572-5,http://link.springer.com/article/10.1007/s42979-022-01572-5,EC1
Track Introduction – Doctoral Symposium 2018,Anna-Lena Lamprecht,2018,10.1007/978-3-030-03421-4_28,http://link.springer.com/chapter/10.1007/978-3-030-03421-4_28,EC1
Trans-cloud: CAMP/TOSCA-based bidimensional cross-cloud,Jose Carrasco and Francisco Durán and Ernesto Pimentel,2018,https://doi.org/10.1016/j.csi.2018.01.005,https://www.sciencedirect.com/science/article/pii/S0920548917303185,EC1
Trends and Applications in Information Systems and Technologies,Prof. Álvaro RochaHojjat AdeliDr. Gintautas DzemydaProf. Fernando MoreiraProf. Ana Maria Ramalho Correia,2021,10.1007/978-3-030-72654-6,http://link.springer.com/book/10.1007/978-3-030-72654-6,EC1
Tulsa: A Tool for Transforming UML to Layered Queueing Networks for Performance Analysis of Data Intensive Applications,Chen LiTaghreed AltamimiMana Hassanzadeh ZargariGiuliano CasaleDorina Petriu,2017,10.1007/978-3-319-66335-7_18,http://link.springer.com/chapter/10.1007/978-3-319-66335-7_18,EC1
Enabling DevOps for Fog Applications in the Smart Manufacturing domain: A Model-Driven based Platform Engineering approach,Julen Cuadra and Ekaitz Hurtado and Isabel Sarachaga and Elisabet Estévez and Oskar Casquero and Aintzane Armentia,2024,https://doi.org/10.1016/j.future.2024.03.053,https://www.sciencedirect.com/science/article/pii/S0167739X24001286,IC1
Two experiments for evaluating the impact of Hamcrest and AssertJ on assertion development,Maurizio LeottaMaura CerioliDario OlianasFilippo Ricca,2020,10.1007/s11219-020-09507-0,http://link.springer.com/article/10.1007/s11219-020-09507-0,EC1
UCC '23: Proceedings of the IEEE/ACM 16th International Conference on Utility and Cloud Computing,,2023,,,EC5
"Model-based tool for the design, configuration and deployment of data-intensive applications in hybrid environments: An Industry 4.0 case study",Ricardo Dintén and Patricia {López Martínez} and Marta Zorrilla,2024,https://doi.org/10.1016/j.jii.2024.100668,https://www.sciencedirect.com/science/article/pii/S2452414X24001122,IC1
Uncertainty-aware environment simulation of medical devices digital twins,Hassan SartajShaukat AliJulie Marie Gjøby,2024,10.1007/s10270-024-01223-8,http://link.springer.com/article/10.1007/s10270-024-01223-8,EC1
Understanding Practitioners’ Challenges on Software Modeling: A Survey,Mert Ozkaya and Ferhat Erata,2020,https://doi.org/10.1016/j.cola.2020.100963,https://www.sciencedirect.com/science/article/pii/S259011842030023X,EC1
Understanding the challenges and novel architectural models of multi-cloud native applications – a systematic literature review,Juncal AlonsoLeire Orue-EchevarriaValentina CasolaAna Isabel TorreMaider HuarteEneko OsabaJesus L. Lobo,2023,10.1186/s13677-022-00367-6,http://link.springer.com/article/10.1186/s13677-022-00367-6,EC1
Unlocking Artificial Intelligence,Christopher MutschlerChristian MünzenmayerNorman UhlmannAlexander Martin,2024,10.1007/978-3-031-64832-8,http://link.springer.com/book/10.1007/978-3-031-64832-8,EC5
Updating Service-Based Software Systems in Air-Gapped Environments,Oleksandr ShabelnykPantelis A. FrangoudisSchahram DustdarChristos Tsigkanos,2021,10.1007/978-3-030-86044-8_10,http://link.springer.com/chapter/10.1007/978-3-030-86044-8_10,EC1
Use MPS to Unleash the Creativity of Domain Experts: Language Engineering Is a Key Enabler for Bringing Innovation in Industry,Daniel RatiuHolger NehlsAndreas JoanniStefan Rothbauer,2021,10.1007/978-3-030-73758-0_2,http://link.springer.com/chapter/10.1007/978-3-030-73758-0_2,EC1
User-centred tooling for modelling of big data applications,"Khalajzadeh, Hourieh and Verma, Tarun and Simmons, Andrew J. and Grundy, John and Abdelrazek, Mohamed and Hosking, John",2020,10.1145/3417990.3422004,https://doi.org/10.1145/3417990.3422004,EC1
Uses of business process modeling in agile software development projects,Cielo {González Moyano} and Luise Pufahl and Ingo Weber and Jan Mendling,2022,https://doi.org/10.1016/j.infsof.2022.107028,https://www.sciencedirect.com/science/article/pii/S0950584922001483,EC1
Using DevOps toolchains in Agile model-driven engineering,Jörn Guy SüßSamantha SwiftEban Escott,2022,10.1007/s10270-022-01003-2,http://link.springer.com/article/10.1007/s10270-022-01003-2,EC1
Using IBIS Models in What-If Simulations,,2006,10.1007/978-0-387-24160-9_11,http://link.springer.com/chapter/10.1007/978-0-387-24160-9_11,EC1
Using Runtime Information of Controllers for Safe Adaptation at Runtime: A Process Mining Approach,Jorge Da SilvaMiren IllarramendiAsier Iriarte,2023,10.1007/978-3-031-40953-0_8,http://link.springer.com/chapter/10.1007/978-3-031-40953-0_8,EC1
VaMoS '24: Proceedings of the 18th International Working Conference on Variability Modelling of Software-Intensive Systems,,2024,,,EC5
Validity constraints for data analysis workflows,Florian Schintke and Khalid Belhajjame and Ninon {De Mecquenem} and David Frantz and Vanessa Emanuela Guarino and Marcus Hilbrich and Fabian Lehmann and Paolo Missier and Rebecca Sattler and Jan Arne Sparka and Daniel T. Speckhard and Hermann Stolte and Anh Duc Vu and Ulf Leser,2024,https://doi.org/10.1016/j.future.2024.03.037,https://www.sciencedirect.com/science/article/pii/S0167739X24001079,EC1
VeriDevOps: Automated Protection and Prevention to Meet Security Requirements in DevOps,"Sadovykh, Andrey and Widforss, Gunnar and Truscan, Dragos and Enoiu, Eduard Paul and Mallouli, Wissam and Iglesias, Rosa and Bagnto, Alessandra and Hendel, Olga",2021,10.23919/DATE51398.2021.9474185,,EC1
